Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 15:53:06:157  
BLDC Speed,0,02 Mar 2017 15:53:06:408  
BLDC Speed,0,02 Mar 2017 15:53:06:657  
BLDC Speed,0,02 Mar 2017 15:53:06:907  
BLDC Speed,0,02 Mar 2017 15:53:07:158  
BLDC Speed,0,02 Mar 2017 15:53:07:408  
BLDC Speed,0,02 Mar 2017 15:53:07:658  
BLDC Speed,0,02 Mar 2017 15:53:07:908  
BLDC Speed,0,02 Mar 2017 15:53:08:157  
BLDC Speed,0,02 Mar 2017 15:53:08:407  
BLDC Speed,0,02 Mar 2017 15:53:08:657  
BLDC Speed,0,02 Mar 2017 15:53:08:908  
BLDC Speed,0,02 Mar 2017 15:53:09:157  
BLDC Speed,0,02 Mar 2017 15:53:09:407  
BLDC Speed,0,02 Mar 2017 15:53:09:658  
BLDC Speed,0,02 Mar 2017 15:53:09:907  
BLDC Speed,0,02 Mar 2017 15:53:10:157  
BLDC Speed,0,02 Mar 2017 15:53:10:407  
BLDC Speed,0,02 Mar 2017 15:53:10:657  
BLDC Speed,0,02 Mar 2017 15:53:10:907  
BLDC Speed,0,02 Mar 2017 15:53:11:157  
BLDC Speed,0,02 Mar 2017 15:53:11:407  
BLDC Speed,0,02 Mar 2017 15:53:11:657  
BLDC Speed,0,02 Mar 2017 15:53:11:907  
BLDC Speed,0,02 Mar 2017 15:53:12:157  
BLDC Speed,0,02 Mar 2017 15:53:12:407  
BLDC Speed,0,02 Mar 2017 15:53:12:657  
BLDC Speed,0,02 Mar 2017 15:53:12:908  
BLDC Speed,0,02 Mar 2017 15:53:13:157  
BLDC Speed,0,02 Mar 2017 16:02:15:707  
BLDC Speed,0,02 Mar 2017 16:02:15:743  
BLDC Speed,0,02 Mar 2017 16:02:15:983  
BLDC Speed,0,02 Mar 2017 16:02:16:176  
BLDC Speed,0,02 Mar 2017 16:02:16:425  
BLDC Speed,0,02 Mar 2017 16:02:16:675  
BLDC Speed,0,02 Mar 2017 16:02:16:926  
BLDC Speed,0,02 Mar 2017 16:02:17:175  
BLDC Speed,0,02 Mar 2017 16:02:17:425  
BLDC Speed,0,02 Mar 2017 16:02:17:676  
BLDC Speed,0,02 Mar 2017 16:02:17:926  
BLDC Speed,0,02 Mar 2017 16:02:18:175  
BLDC Speed,0,02 Mar 2017 16:02:18:425  
BLDC Speed,0,02 Mar 2017 16:02:18:675  
BLDC Speed,0,02 Mar 2017 16:02:18:936  
BLDC Speed,0,02 Mar 2017 16:02:19:175  
BLDC Speed,0,02 Mar 2017 16:02:19:425  
BLDC Speed,0,02 Mar 2017 16:02:19:675  
BLDC Speed,0,02 Mar 2017 16:02:19:925  
BLDC Speed,0,02 Mar 2017 16:02:20:186  
BLDC Speed,0,02 Mar 2017 16:02:20:425  
BLDC Speed,0,02 Mar 2017 16:02:20:676  
BLDC Speed,0,02 Mar 2017 16:02:20:925  
BLDC Speed,0,02 Mar 2017 16:02:21:175  
BLDC Speed,0,02 Mar 2017 16:02:21:427  
BLDC Speed,0,02 Mar 2017 16:02:21:675  
BLDC Speed,0,02 Mar 2017 16:02:21:925  
BLDC Speed,0,02 Mar 2017 16:02:22:175  
BLDC Speed,0,02 Mar 2017 16:02:22:426  
BLDC Speed,0,02 Mar 2017 16:02:22:676  
BLDC Speed,0,02 Mar 2017 16:02:22:926  
BLDC Speed,0,02 Mar 2017 16:02:23:176  
BLDC Speed,0,02 Mar 2017 16:02:23:426  
BLDC Speed,0,02 Mar 2017 16:02:23:686  
BLDC Speed,0,02 Mar 2017 16:02:23:925  
BLDC Speed,0,02 Mar 2017 16:02:24:175  
BLDC Speed,0,02 Mar 2017 16:02:24:425  
BLDC Speed,0,02 Mar 2017 16:02:24:677  
BLDC Speed,0,02 Mar 2017 16:02:24:926  
BLDC Speed,0,02 Mar 2017 16:02:25:176  
BLDC Speed,0,02 Mar 2017 16:02:25:427  
BLDC Speed,0,02 Mar 2017 16:02:25:676  
BLDC Speed,0,02 Mar 2017 16:02:25:926  
BLDC Speed,0,02 Mar 2017 16:02:26:177  
BLDC Speed,0,02 Mar 2017 16:02:26:426  
BLDC Speed,0,02 Mar 2017 16:02:26:676  
BLDC Speed,0,02 Mar 2017 16:02:26:927  
BLDC Speed,0,02 Mar 2017 16:02:27:177  
BLDC Speed,0,02 Mar 2017 16:02:27:427  
BLDC Speed,0,02 Mar 2017 16:02:27:677  
BLDC Speed,0,02 Mar 2017 16:02:27:928  
BLDC Speed,0,02 Mar 2017 16:02:28:176  
BLDC Speed,0,02 Mar 2017 16:02:28:427  
BLDC Speed,0,02 Mar 2017 16:02:28:676  
BLDC Speed,0,02 Mar 2017 16:02:28:926  
BLDC Speed,0,02 Mar 2017 16:02:29:176  
BLDC Speed,0,02 Mar 2017 16:02:29:426  
BLDC Speed,0,02 Mar 2017 16:02:29:676  
BLDC Speed,0,02 Mar 2017 16:02:29:927  
BLDC Speed,0,02 Mar 2017 16:02:30:176  
BLDC Speed,0,02 Mar 2017 16:02:30:426  
BLDC Speed,0,02 Mar 2017 16:02:30:677  
BLDC Speed,0,02 Mar 2017 16:02:30:927  
BLDC Speed,0,02 Mar 2017 16:02:31:176  
BLDC Speed,0,02 Mar 2017 16:02:31:426  
BLDC Speed,0,02 Mar 2017 16:02:31:676  
BLDC Speed,0,02 Mar 2017 16:02:31:926  
BLDC Speed,0,02 Mar 2017 16:02:32:176  
